ticker,name,country,exchange,type,source,yahoo_symbol
0A8D,"Q/C Technologies, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A8D
0A8E,"Xeris Biopharma Holdings, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A8E
0A8F,Shutterstock Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8F
0A8G,Seachange International Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8G
0A8H,Future FinTech Group Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8H
0A8I,"Genprex, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A8I
0A8L,OpGen Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8L
0A8O,Vistra Corp,United Kingdom,LSE,Common Stock,Twelve Data,0A8O
0A8P,Walker & Dunlop Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8P
0A8Q,Zw Data Action Technologies Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8Q
0A8S,Sintx Technologies Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8S
0A8T,Sportsman's Warehouse Holdings Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8T
0A8U,Synlogic Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8U
0A8W,Dorian LPG Ltd.,United Kingdom,LSE,Common Stock,Twelve Data,0A8W
0A8X,M/I Homes Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8X
0A8Y,MSCI Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A8Y
0A8Z,"MACOM Technology Solutions Holdings, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A8Z
0A91,Lemonade Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A91
0A92,Nano Dimension Ltd.,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A92
0A93,Snowflake Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A93
0A95,Corsair Gaming Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A95
0A96,Silvergate Capital Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0A96
0A98,CBAK Energy Technology Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0A98
0A99,"Magnite, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0A99
0A9C,Southern Cross Gold Consolidated Ltd.,United Kingdom,LSE,Common Stock,Twelve Data,0A9C
0A9G,Mereo BioPharma Group plc - ADR,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0A9G
0A9L,AUTO1 Group SE,United Kingdom,LSE,Common Stock,Twelve Data,0A9L
0A9M,Pepco Group N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0A9M
0A9N,Nacon S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0A9N
0A9V,Mister Spex SE,United Kingdom,LSE,Common Stock,Twelve Data,0A9V
0A9W,Organon & Co.,United Kingdom,LSE,Common Stock,Twelve Data,0A9W
0A9Z,Acast AB,United Kingdom,LSE,Common Stock,Twelve Data,0A9Z
0AA2,Westwing Group SE,United Kingdom,LSE,Common Stock,Twelve Data,0AA2
0AA3,Nagarro SE,United Kingdom,LSE,Common Stock,Twelve Data,0AA3
0AA4,TRATON SE,United Kingdom,LSE,Common Stock,Twelve Data,0AA4
0AA5,Antin Infrastructure Partners S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0AA5
0AA6,Azelis Group NV,United Kingdom,LSE,Common Stock,Twelve Data,0AA6
0AA7,Truecaller AB,United Kingdom,LSE,Common Stock,Twelve Data,0AA7
0AA8,Better Collective A/S,United Kingdom,LSE,Common Stock,Twelve Data,0AA8
0AA9,Storskogen Group AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0AA9
0AAA,Aramis Group SAS,United Kingdom,LSE,Common Stock,Twelve Data,0AAA
0AAB,Netel Holding AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0AAB
0AAE,AutoStore Holdings Ltd,United Kingdom,LSE,Common Stock,Twelve Data,0AAE
0AAG,Atlantic Sapphire ASA,United Kingdom,LSE,Common Stock,Twelve Data,0AAG
0AAI,Montana Aerospace AG,United Kingdom,LSE,Common Stock,Twelve Data,0AAI
0AAJ,PolyPeptide Group AG,United Kingdom,LSE,Common Stock,Twelve Data,0AAJ
0AAK,Volvo Car AB (publ.),United Kingdom,LSE,Common Stock,Twelve Data,0AAK
0AAL,Allfunds Group plc,United Kingdom,LSE,Common Stock,Twelve Data,0AAL
0AAN,OVH Groupe SA,United Kingdom,LSE,Common Stock,Twelve Data,0AAN
0AAO,Alfen N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0AAO
0AAQ,NCAB Group AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0AAQ
0AAR,Intercos S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0AAR
0AAS,Samhällsbyggnadsbolaget i Norden AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0AAS
0AAT,Bike24 Holding AG,United Kingdom,LSE,Common Stock,Twelve Data,0AAT
0AAU,Surgical Science Sweden AB,United Kingdom,LSE,Common Stock,Twelve Data,0AAU
0AAV,Sdiptech AB,United Kingdom,LSE,Common Stock,Twelve Data,0AAV
0AAW,Brockhaus Technologies AG,United Kingdom,LSE,Common Stock,Twelve Data,0AAW
0AAY,Vår Energi ASA,United Kingdom,LSE,Common Stock,Twelve Data,0AAY
0AAZ,EQT AB,United Kingdom,LSE,Common Stock,Twelve Data,0AAZ
0AB0,Poujoulat S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0AB0
0AB1,Weng Fine Art AG,United Kingdom,LSE,Common Stock,Twelve Data,0AB1
0AB3,Elopak ASA,United Kingdom,LSE,Common Stock,Twelve Data,0AB3
0AB4,Lilium N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0AB4
0AB5,Iveco Group N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0AB5
0AB6,Hyloris Pharmaceuticals SA,United Kingdom,LSE,Common Stock,Twelve Data,0AB6
0AB7,Technoprobe S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0AB7
0AB9,Daimler Truck Holding AG,United Kingdom,LSE,Common Stock,Twelve Data,0AB9
0ABA,DraftKings Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ABA
0ABE,Ariston Holding N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0ABE
0ABF,Harvia Oyj,United Kingdom,LSE,Common Stock,Twelve Data,0ABF
0ABG,Swedencare AB,United Kingdom,LSE,Common Stock,Twelve Data,0ABG
0ABH,Verallia Société Anonyme,United Kingdom,LSE,Common Stock,Twelve Data,0ABH
0ABI,Industrie De Nora S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0ABI
0ABJ,Alleima AB,United Kingdom,LSE,Common Stock,Twelve Data,0ABJ
0ABM,Cambi ASA,United Kingdom,LSE,Common Stock,Twelve Data,0ABM
0ABN,Norse Atlantic ASA,United Kingdom,LSE,Common Stock,Twelve Data,0ABN
0ABP,Novem Group S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0ABP
0ABQ,Cibus Nordic Real Estate AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0ABQ
0ABR,H. Lundbeck A/S,United Kingdom,LSE,Common Stock,Twelve Data,0ABR
0ABT,Kalray S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0ABT
0ABV,Odfjell Technology Ltd,United Kingdom,LSE,Common Stock,Twelve Data,0ABV
0ABW,Egetis Therapeutics AB,United Kingdom,LSE,Common Stock,Twelve Data,0ABW
0ABX,Huddly AS,United Kingdom,LSE,Common Stock,Twelve Data,0ABX
0ABY,Hemnet Group AB (publ),United Kingdom,LSE,Common Stock,Twelve Data,0ABY
0ABZ,Hydrogen Refueling Solutions Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ABZ
0AC1,Hexagon Purus ASA,United Kingdom,LSE,Common Stock,Twelve Data,0AC1
0AC3,VIB Vermögen AG,United Kingdom,LSE,Common Stock,Twelve Data,0AC3
0AC5,"Soltec Power Holdings, S.A.",United Kingdom,LSE,Common Stock,Twelve Data,0AC5
0AC9,dsm-firmenich AG,United Kingdom,LSE,Common Stock,Twelve Data,0AC9
0ACA,Marley Spoon Group SE,United Kingdom,LSE,Common Stock,Twelve Data,0ACA
0ACB,Helvetia Baloise Holding AG,United Kingdom,LSE,Common Stock,Twelve Data,0ACB
0ACC,Accelleron Industries AG,United Kingdom,LSE,Common Stock,Twelve Data,0ACC
0ACE,PTC Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ACE
0ACH,Medincell SA,United Kingdom,LSE,Common Stock,Twelve Data,0ACH
0ACI,Copart Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ACI
0ACJ,"Marvell Technology, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0ACJ
0ACK,Dottikon ES Holding AG,United Kingdom,LSE,Common Stock,Twelve Data,0ACK
0ACL,HydrogenPro ASA,United Kingdom,LSE,Common Stock,Twelve Data,0ACL
0ACP,Banque Cantonale Vaudoise,United Kingdom,LSE,Common Stock,Twelve Data,0ACP
0ACR,"Rivian Automotive, Inc. Class A Common Stock",United Kingdom,LSE,Common Stock,Twelve Data,0ACR
0ACT,AlzChem Group AG,United Kingdom,LSE,Common Stock,Twelve Data,0ACT
0ACX,Centessa Pharmaceuticals plc American Depositary Receipt,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0ACX
0ACY,TUI AG,United Kingdom,LSE,Common Stock,Twelve Data,0ACY
0AD1,Solventum Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0AD1
0AD2,Trimble Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0AD2
0AD3,Seagate Technology Holdings PLC,United Kingdom,LSE,Common Stock,Twelve Data,0AD3
0AD4,Carrier Global Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0AD4
0AD5,Gen Digital Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0AD5
0AD7,IDEX Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0AD7
0AD9,"Amentum Holdings, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0AD9
0ADD,Veralto Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0ADD
0ADE,AppLovin Corporation Class A Common Stock,United Kingdom,LSE,Common Stock,Twelve Data,0ADE
0ADF,Arm Holdings plc American Depositary Receipt,United Kingdom,LSE,American Depositary Receipt,Twelve Data,0ADF
0ADI,Teleflex Incorporated,United Kingdom,LSE,Common Stock,Twelve Data,0ADI
0ADJ,Bunge Global S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0ADJ
0ADL,GE HealthCare Technologies Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ADL
0ADN,General Electric Company,United Kingdom,LSE,Common Stock,Twelve Data,0ADN
0ADP,Generac Holdings Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ADP
0ADS,Jabil Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ADS
0ADT,Brown & Brown Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0ADT
0ADV,Otis Worldwide Corporation,United Kingdom,LSE,Common Stock,Twelve Data,0ADV
0ADY,"West Pharmaceutical Services, Inc.",United Kingdom,LSE,Common Stock,Twelve Data,0ADY
0AH3,Great-West Lifeco Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0AH3
0AH6,BayWa AG,United Kingdom,LSE,Common Stock,Twelve Data,0AH6
0AH7,BayWa AG,United Kingdom,LSE,Common Stock,Twelve Data,0AH7
0AHI,Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative,United Kingdom,LSE,Common Stock,Twelve Data,0AHI
0AHJ,Hudbay Minerals Inc.,United Kingdom,LSE,Common Stock,Twelve Data,0AHJ
0AHX,Caisse Régionale de Crédit Agricole du Morbihan,United Kingdom,LSE,Common Stock,Twelve Data,0AHX
0AI4,Carlsberg A/S,United Kingdom,LSE,Common Stock,Twelve Data,0AI4
0AJ1,Maple Gold Mines Ltd.,United Kingdom,LSE,Common Stock,Twelve Data,0AJ1
0AMJ,Trisura Group Ltd.,United Kingdom,LSE,Common Stock,Twelve Data,0AMJ
0APM,Danieli & C. Officine Meccaniche S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0APM
0B67,"Galp Energia, SGPS, S.A.",United Kingdom,LSE,Common Stock,Twelve Data,0B67
0BFA,BASF SE,United Kingdom,LSE,Common Stock,Twelve Data,0BFA
0BJP,Webuild S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0BJP
0BMI,BKS Bank AG,United Kingdom,LSE,Common Stock,Twelve Data,0BMI
0BNS,Kesko Oyj,United Kingdom,LSE,Common Stock,Twelve Data,0BNS
0BNT,Kesko Oyj Class B,United Kingdom,LSE,Common Stock,Twelve Data,0BNT
0BOE,Boeing Company,United Kingdom,LSE,Common Stock,Twelve Data,0BOE
0BQD,KSB SE & Co. KGaA,United Kingdom,LSE,Common Stock,Twelve Data,0BQD
0BQE,KSB SE & Co. KGaA Preference,United Kingdom,LSE,Preferred Stock,Twelve Data,0BQE
0C6Y,Oberbank AG,United Kingdom,LSE,Common Stock,Twelve Data,0C6Y
0CDX,Smartbroker Holding AG,United Kingdom,LSE,Common Stock,Twelve Data,0CDX
0CHZ,q.beyond AG,United Kingdom,LSE,Common Stock,Twelve Data,0CHZ
0CIH,Raisio Oyj,United Kingdom,LSE,Common Stock,Twelve Data,0CIH
0CIJ,Raisio Oyj Series V Shares,United Kingdom,LSE,Common Stock,Twelve Data,0CIJ
0CMC,CM.com N.V.,United Kingdom,LSE,Common Stock,Twelve Data,0CMC
0CUN,TCM Group A/S,United Kingdom,LSE,Common Stock,Twelve Data,0CUN
0CX9,Stora Enso Oyj A shares,United Kingdom,LSE,Common Stock,Twelve Data,0CX9
0CXC,Stora Enso Oyj R shares,United Kingdom,LSE,Common Stock,Twelve Data,0CXC
0CXR,Efecte Oy,United Kingdom,LSE,Common Stock,Twelve Data,0CXR
0CXS,Gofore Oyj,United Kingdom,LSE,Common Stock,Twelve Data,0CXS
0CZ7,Nextedia S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0CZ7
0D00,MGI Digital Graphic Technology SA,United Kingdom,LSE,Common Stock,Twelve Data,0D00
0D1W,Biophytis S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0D1W
0D1X,Groupe Guillin,United Kingdom,LSE,Common Stock,Twelve Data,0D1X
0D20,BTV Vier Länder Bank AG,United Kingdom,LSE,Common Stock,Twelve Data,0D20
0D25,Drone Volt S.A.,United Kingdom,LSE,Common Stock,Twelve Data,0D25
0D53,Financière de Tubize SA,United Kingdom,LSE,Common Stock,Twelve Data,0D53
0DEF,Alfio Bardolla Training Group S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0DEF
0DEY,Equita Group S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0DEY
0DFF,Vincenzo Zucchi S.p.A.,United Kingdom,LSE,Common Stock,Twelve Data,0DFF
0DG8,Aspocomp Group Oyj,United Kingdom,LSE,Common Stock,Twelve Data,0DG8
0DGZ,"Adolfo Domínguez, S.A.",United Kingdom,LSE,Common Stock,Twelve Data,0DGZ
0DH7,AF Gruppen ASA,United Kingdom,LSE,Common Stock,Twelve Data,0DH7
