ticker,name,country,exchange,type,source,yahoo_symbol
BOL7O.522NDS,BOL7O.522NDS,Sweden,OMX,Common Stock,Twelve Data,BOL7O.522NDS
BOMILL,Bomill AB,Sweden,OMX,Common Stock,Twelve Data,BOMILL
BONAS,BonaSudden Holding AB,Sweden,OMX,Common Stock,Twelve Data,BONAS
BONAV.A,Bonava AB,Sweden,OMX,Common Stock,Twelve Data,BONAV.A
BONAV.B,Bonava AB,Sweden,OMX,Common Stock,Twelve Data,BONAV.B
BONEX,BONESUPPORT HOLDING AB,Sweden,OMX,Common Stock,Twelve Data,BONEX
BONG,Bong AB,Sweden,OMX,Common Stock,Twelve Data,BONG
BONZUN,Bonzun AB,Sweden,OMX,Common Stock,Twelve Data,BONZUN
BOOZT,Boozt AB (publ),Sweden,OMX,Common Stock,Twelve Data,BOOZT
BORG,Björn Borg AB,Sweden,OMX,Common Stock,Twelve Data,BORG
BOTX,Botnia Exploration Holding AB,Sweden,OMX,Common Stock,Twelve Data,BOTX
BOUL,Boule Diagnostics AB (publ),Sweden,OMX,Common Stock,Twelve Data,BOUL
BPCINS,BPC Instruments AB,Sweden,OMX,Common Stock,Twelve Data,BPCINS
BRAIN,BrainCool AB,Sweden,OMX,Common Stock,Twelve Data,BRAIN
BRAV,Bravida Holding AB (publ),Sweden,OMX,Common Stock,Twelve Data,BRAV
BRAVE,Kinda Brave Entertainment Group,Sweden,OMX,Common Stock,Twelve Data,BRAVE
BRE2,Bredband2 I Skandinavien AB,Sweden,OMX,Common Stock,Twelve Data,BRE2
BRIGHT,Brightbid Group AB,Sweden,OMX,Common Stock,Twelve Data,BRIGHT
BRILL,Brilliant Future AB,Sweden,OMX,Common Stock,Twelve Data,BRILL
BRIN.B,Brinova Fastigheter AB,Sweden,OMX,Common Stock,Twelve Data,BRIN.B
BTC.B,B Treasury Capital AB - Class B Shares,Sweden,OMX,Common Stock,Twelve Data,BTC.B
BTC.ZERO.EUR,VALOUR BITCOIN ZERO,Sweden,OMX,Common Stock,Twelve Data,BTC.ZERO.EUR
BTS.B,BTS Group AB,Sweden,OMX,Common Stock,Twelve Data,BTS.B
BUFAB,Bufab AB (publ),Sweden,OMX,Common Stock,Twelve Data,BUFAB
BULL.ADE.X2.AVA.2,BULL.ADE.X2.AVA.2,Sweden,OMX,Common Stock,Twelve Data,BULL.ADE.X2.AVA.2
BULL.ADE.X2.AVA.3,BULL.ADE.X2.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BULL.ADE.X2.AVA.3
BULL.AMD.X10.AVA.6,BULL.AMD.X10.AVA.6,Sweden,OMX,Common Stock,Twelve Data,BULL.AMD.X10.AVA.6
BULL.AMD.X8.AVA.8,BULL.AMD.X8.AVA.8,Sweden,OMX,Common Stock,Twelve Data,BULL.AMD.X8.AVA.8
BULL.ASTS.X3.AVA.1,BULL.ASTS.X3.AVA.1,Sweden,OMX,Common Stock,Twelve Data,BULL.ASTS.X3.AVA.1
BULL.ASTS.X8.AVA.1,BULL.ASTS.X8.AVA.1,Sweden,OMX,Common Stock,Twelve Data,BULL.ASTS.X8.AVA.1
BULL.BMNR.X2.AVA.1,BULL.BMNR.X2.AVA.1,Sweden,OMX,Common Stock,Twelve Data,BULL.BMNR.X2.AVA.1
BULL.BTC.X2.VALOU,BULL.BTC.X2.VALOU,Sweden,OMX,Common Stock,Twelve Data,BULL.BTC.X2.VALOU
BULL.CAMX.X5.NDA.S,BULL.CAMX.X5.NDA.S,Sweden,OMX,Common Stock,Twelve Data,BULL.CAMX.X5.NDA.S
BULL.ETH.X2.VALOU,BULL.ETH.X2.VALOU,Sweden,OMX,Common Stock,Twelve Data,BULL.ETH.X2.VALOU
BULL.EVO.X10.AVA.7,BULL.EVO.X10.AVA.7,Sweden,OMX,Common Stock,Twelve Data,BULL.EVO.X10.AVA.7
BULL.EVO.X4.AVA.3,BULL.EVO.X4.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BULL.EVO.X4.AVA.3
BULL.GAS.X5.AVA.18,BULL.GAS.X5.AVA.18,Sweden,OMX,Common Stock,Twelve Data,BULL.GAS.X5.AVA.18
BULL.GAS.X5.AVA.19,BULL.GAS.X5.AVA.19,Sweden,OMX,Common Stock,Twelve Data,BULL.GAS.X5.AVA.19
BULL.GULD.X3.H,BULL GULD X3 H,Sweden,OMX,Common Stock,Twelve Data,BULL.GULD.X3.H
BULL.GULD.X5.AVA.5,BULL.GULD.X5.AVA.5,Sweden,OMX,Common Stock,Twelve Data,BULL.GULD.X5.AVA.5
BULL.GULD.X5.H2,BULL.GULD.X5.H2,Sweden,OMX,Common Stock,Twelve Data,BULL.GULD.X5.H2
BULL.MIPS.X2.AVA.3,BULL.MIPS.X2.AVA.3,Sweden,OMX,Common Stock,Twelve Data,BULL.MIPS.X2.AVA.3
