ticker,name,country,exchange,type,source,yahoo_symbol
IDIA,Idorsia Ltd,Switzerland,SIX,Common Stock,Twelve Data,IDIA
IFCN,INFICON Holding AG,Switzerland,SIX,Common Stock,Twelve Data,IFCN
IFX,Infineon Technologies AG,Switzerland,SIX,Common Stock,Twelve Data,IFX
IMP26,IMP26,Switzerland,SIX,Common Stock,Twelve Data,IMP26
IMPN,Implenia AG,Switzerland,SIX,Common Stock,Twelve Data,IMPN
INGA,ING Groep N.V.,Switzerland,SIX,Common Stock,Twelve Data,INGA
INRN,Interroll Holding AG,Switzerland,SIX,Common Stock,Twelve Data,INRN
INTC,Intel Corporation,Switzerland,SIX,Common Stock,Twelve Data,INTC
IREN,Investis Holding SA,Switzerland,SIX,Common Stock,Twelve Data,IREN
ISN,Intershop Holding AG,Switzerland,SIX,Common Stock,Twelve Data,ISN
JEN,Jenoptik AG,Switzerland,SIX,Common Stock,Twelve Data,JEN
JFN,Jungfraubahn Holding AG,Switzerland,SIX,Common Stock,Twelve Data,JFN
JNJ,Johnson & Johnson,Switzerland,SIX,Common Stock,Twelve Data,JNJ
JUN3,Jungheinrich AG Preferred Stock,Switzerland,SIX,Preferred Stock,Twelve Data,JUN3
KAL25,"Korean Air Lines Co., Ltd. 0.4275% Senior Unsecured Bonds due November 13, 2028",Switzerland,SIX,Common Stock,Twelve Data,KAL25
KARN,Kardex Holding AG,Switzerland,SIX,Common Stock,Twelve Data,KARN
KBX,Knorr-Bremse AG,Switzerland,SIX,Common Stock,Twelve Data,KBX
KEDA,"Keda Industrial Group Co., Ltd.",Switzerland,SIX,Depositary Receipt,Twelve Data,KEDA
KG,Kinross Gold Corporation,Switzerland,SIX,Common Stock,Twelve Data,KG
KGX,KION GROUP AG,Switzerland,SIX,Common Stock,Twelve Data,KGX
KLIN,Klingelnberg AG,Switzerland,SIX,Common Stock,Twelve Data,KLIN
KLL25,KLL25,Switzerland,SIX,Common Stock,Twelve Data,KLL25
KNI25,KNI25,Switzerland,SIX,Common Stock,Twelve Data,KNI25
KNI251,KNI251,Switzerland,SIX,Common Stock,Twelve Data,KNI251
KNIN,Kuehne + Nagel International AG,Switzerland,SIX,Common Stock,Twelve Data,KNIN
KO,The Coca-Cola Company,Switzerland,SIX,Common Stock,Twelve Data,KO
KOE25,KOE25,Switzerland,SIX,Common Stock,Twelve Data,KOE25
KOMN,Komax Holding AG,Switzerland,SIX,Common Stock,Twelve Data,KOMN
KSA25,KSA25,Switzerland,SIX,Common Stock,Twelve Data,KSA25
KUD,Kudelski SA,Switzerland,SIX,Common Stock,Twelve Data,KUD
KURN,Kuros Biosciences AG,Switzerland,SIX,Common Stock,Twelve Data,KURN
LAND,Landis+Gyr Group AG,Switzerland,SIX,Common Stock,Twelve Data,LAND
LBK26,LBK26,Switzerland,SIX,Common Stock,Twelve Data,LBK26
LECN,Leclanché SA,Switzerland,SIX,Common Stock,Twelve Data,LECN
LEHN,LEM Holding SA,Switzerland,SIX,Common Stock,Twelve Data,LEHN
LEON,Leonteq AG,Switzerland,SIX,Common Stock,Twelve Data,LEON
LEPU,"Lepu Medical Technology (Beijing) Co., Ltd.",Switzerland,SIX,Depositary Receipt,Twelve Data,LEPU
