ticker,name,country,exchange,type,source,yahoo_symbol
YNUM,Numulae Gestion de Servicios Socimi S.A.,Spain,BME,REIT,Twelve Data,YNUM
YORE,"Olimpo Real Estate Socimi, S.A.",Spain,BME,REIT,Twelve Data,YORE
YPARK,Inmobiliaria Park Rose Ibero S.A.,Spain,BME,REIT,Twelve Data,YPARK
YPSN,Previsión Sanitaria Nacional Gestora de Socimis S.A.,Spain,BME,REIT,Twelve Data,YPSN
YQUO,Quonia Socimi S.A.,Spain,BME,REIT,Twelve Data,YQUO
YSIL,Silicius Real Estate Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YSIL
YSRR,Serrano 61 Desarrollo SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YSRR
YTAN,Tander Inversiones SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YTAN
YTCH,Techo Hogar Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YTCH
YTEM,"Témpore Properties SOCIMI, S.A.",Spain,BME,REIT,Twelve Data,YTEM
YTRI,Trivium Real Estate SOCIMI S.A.,Spain,BME,REIT,Twelve Data,YTRI
YTRM,Torimbia Socimi S.A.,Spain,BME,REIT,Twelve Data,YTRM
YTST,Testa Residencial Socimi S.A.,Spain,BME,Common Stock,Twelve Data,YTST
YVCP,"Veracruz Properties Socimi, S.A.",Spain,BME,REIT,Twelve Data,YVCP
YVIT,Vitruvio Real Estate Socimi S.A.,Spain,BME,REIT,Twelve Data,YVIT
YVIV,Vivenio Residencial S.A.,Spain,BME,Common Stock,Twelve Data,YVIV
YZBL,Zambal Spain Socimi S.A.,Spain,BME,REIT,Twelve Data,YZBL
