ticker,name,country,exchange,type,source,yahoo_symbol
FFSB20.PR.RO.ESG,Flekkefjord Spb 25/30 FRN,Norway,OSE,Common Stock,Twelve Data,FFSB20.PR.RO.ESG
FJELL65.PR.RO.ESG,FJELL65.PR.RO.ESG,Norway,OSE,Common Stock,Twelve Data,FJELL65.PR.RO.ESG
FJELL66.PR.RO.ESG,FJELL66.PR.RO.ESG,Norway,OSE,Common Stock,Twelve Data,FJELL66.PR.RO.ESG
FOSB33.PR.RO,FOSB33.PR.RO,Norway,OSE,Common Stock,Twelve Data,FOSB33.PR.RO
FRO,Frontline plc,Norway,OSE,Common Stock,Twelve Data,FRO
FROO,Frontline,Norway,OSE,Common Stock,Twelve Data,FROO
FSB43.PR.RO.ESG,Fana Spb 21/26 FRN,Norway,OSE,Common Stock,Twelve Data,FSB43.PR.RO.ESG
FSBKR25.PR.RO,Fana Spb Boligkredit AS 20/26 F,Norway,OSE,Common Stock,Twelve Data,FSBKR25.PR.RO
FSBKR26.PR.RO,Fana Spb Boligkredit AS 22/27 F,Norway,OSE,Common Stock,Twelve Data,FSBKR26.PR.RO
FSBKR27.PR.RO,Fana Spb Boligkreditt AS 23/28,Norway,OSE,Common Stock,Twelve Data,FSBKR27.PR.RO
FSBKR29.PR.RO,FSBKR29.PR.RO,Norway,OSE,Common Stock,Twelve Data,FSBKR29.PR.RO
GEAN,Genetic Analysis AS,Norway,OSE,Common Stock,Twelve Data,GEAN
GEM,Green Minerals A.S.,Norway,OSE,Common Stock,Twelve Data,GEM
GENEF02.PR.RO,GENEF02.PR.RO,Norway,OSE,Common Stock,Twelve Data,GENEF02.PR.RO
GENT,Gentian Diagnostics ASA,Norway,OSE,Common Stock,Twelve Data,GENT
GENTO,Gentian Diagnostics ASA,Norway,OSE,Common Stock,Twelve Data,GENTO
GEOS,Golden Energy Offshore Services AS,Norway,OSE,Common Stock,Twelve Data,GEOS
GIGA,Gigante Salmon AS,Norway,OSE,Common Stock,Twelve Data,GIGA
GJF,Gjensidige Forsikring ASA,Norway,OSE,Common Stock,Twelve Data,GJF
GJFO,Gjensidige Forsikring ASA,Norway,OSE,Common Stock,Twelve Data,GJFO
GKP,Gulf Keystone Petroleum Limited,Norway,OSE,Common Stock,Twelve Data,GKP
GOD,Goodtech ASA,Norway,OSE,Common Stock,Twelve Data,GOD
GRONG,Grong Sparebank,Norway,OSE,Common Stock,Twelve Data,GRONG
GRONG27.PR.RO,Grong Spb 21/26 FRN,Norway,OSE,Common Stock,Twelve Data,GRONG27.PR.RO
GRONG38.PR.RO,GRONG38.PR.RO,Norway,OSE,Common Stock,Twelve Data,GRONG38.PR.RO
GSF,Grieg Seafood ASA,Norway,OSE,Common Stock,Twelve Data,GSF
GSFO,Grieg Seafood ASA,Norway,OSE,Common Stock,Twelve Data,GSFO
GYL,Gyldendal ASA,Norway,OSE,Common Stock,Twelve Data,GYL
HAFNI,Hafnia Ltd,Norway,OSE,Common Stock,Twelve Data,HAFNI
HAFNIO,Hafnia Limited,Norway,OSE,Common Stock,Twelve Data,HAFNIO
