ticker,name,country,exchange,type,source,yahoo_symbol
AKSHAR,Akshar Spintex Ltd.,India,NSE,Common Stock,Twelve Data,AKSHAR
AKSHARCHEM,AksharChem India Ltd.,India,NSE,Common Stock,Twelve Data,AKSHARCHEM
AKSHOPTFBR,Aksh Optifibre Ltd.,India,NSE,Common Stock,Twelve Data,AKSHOPTFBR
AKUMS,Akums Drugs & Pharmaceuticals Ltd.,India,NSE,Common Stock,Twelve Data,AKUMS
AKZOINDIA,Akzo Nobel India Ltd.,India,NSE,Common Stock,Twelve Data,AKZOINDIA
ALANKIT,Alankit Ltd.,India,NSE,Common Stock,Twelve Data,ALANKIT
ALBERTDAVD,Albert David Ltd.,India,NSE,Common Stock,Twelve Data,ALBERTDAVD
ALCHEM,Alchemist Limited,India,NSE,Common Stock,Twelve Data,ALCHEM
ALCODIS.SM,ALCODIS.SM,India,NSE,Common Stock,Twelve Data,ALCODIS.SM
ALEMBICLTD,Alembic Ltd.,India,NSE,Common Stock,Twelve Data,ALEMBICLTD
ALGOQUANT,Algoquant Fintech Limited,India,NSE,Common Stock,Twelve Data,ALGOQUANT
ALICON,Alicon Castalloy Ltd.,India,NSE,Common Stock,Twelve Data,ALICON
ALIVUS,Alivus Life Sciences Limited,India,NSE,Common Stock,Twelve Data,ALIVUS
ALKALI,Alkali Metals Ltd.,India,NSE,Common Stock,Twelve Data,ALKALI
ALKEM,Alkem Laboratories Ltd.,India,NSE,Common Stock,Twelve Data,ALKEM
ALKYLAMINE,Alkyl Amines Chemicals Ltd.,India,NSE,Common Stock,Twelve Data,ALKYLAMINE
ALLCARGO,Allcargo Logistics Ltd.,India,NSE,Common Stock,Twelve Data,ALLCARGO
ALLDIGI,Alldigi Tech Ltd.,India,NSE,Common Stock,Twelve Data,ALLDIGI
ALLETEC.SM,ALL E TECHNOLOGIES,India,NSE,Common Stock,Twelve Data,ALLETEC.SM
ALLSEC,Allsec Technologies Limited,India,NSE,Common Stock,Twelve Data,ALLSEC
ALLTIME,All Time Plastics Limited,India,NSE,Common Stock,Twelve Data,ALLTIME
ALMONDZ,Almondz Global Securities Ltd.,India,NSE,Common Stock,Twelve Data,ALMONDZ
ALOKINDS,Alok Industries Ltd.,India,NSE,Common Stock,Twelve Data,ALOKINDS
ALPA,Alpa Laboratories Ltd.,India,NSE,Common Stock,Twelve Data,ALPA
ALPEXSOLAR.SM,ALPEX SOLAR LIMITE,India,NSE,Common Stock,Twelve Data,ALPEXSOLAR.SM
ALPHAGEO,Alphageo (India) Ltd.,India,NSE,Common Stock,Twelve Data,ALPHAGEO
ALPHAINAV,ALPHAINAV,India,NSE,Common Stock,Twelve Data,ALPHAINAV
ALPSINDUS,Alps Industries Ltd,India,NSE,Common Stock,Twelve Data,ALPSINDUS
ALUWIND.SM,ALUWIND ARCHITECTU,India,NSE,Common Stock,Twelve Data,ALUWIND.SM
AMAGI,Amagi Media Labs Limited,India,NSE,Common Stock,Twelve Data,AMAGI
AMANTA,Amanta Healthcare Limited,India,NSE,Common Stock,Twelve Data,AMANTA
AMARAJABAT,Amara Raja Batteries Limited,India,NSE,Common Stock,Twelve Data,AMARAJABAT
AMBANIORGO.SM,AMBANI ORGOCHEM LIMITED,India,NSE,Common Stock,Twelve Data,AMBANIORGO.SM
AMBER,Amber Enterprises India Ltd.,India,NSE,Common Stock,Twelve Data,AMBER
AMBER.BL,AMBER ENTERPRISES,India,NSE,Common Stock,Twelve Data,AMBER.BL
AMBEY.SM,Ambey Laboratories Ltd.,India,NSE,Common Stock,Twelve Data,AMBEY.SM
AMBICAAGAR,Ambica Agarbathies Aroma & Industries Ltd.,India,NSE,Common Stock,Twelve Data,AMBICAAGAR
AMBIKCO,Ambika Cotton Mills Ltd.,India,NSE,Common Stock,Twelve Data,AMBIKCO
AMBUJACEM,Ambuja Cements Ltd.,India,NSE,Common Stock,Twelve Data,AMBUJACEM
AMCL.SM,AMCL.SM,India,NSE,Common Stock,Twelve Data,AMCL.SM
AMDIND,Amd Industries Ltd.,India,NSE,Common Stock,Twelve Data,AMDIND
AMEYA.SM,AMEYA PRECISION EN,India,NSE,Common Stock,Twelve Data,AMEYA.SM
AMIORG,Acutaas Chemicals Limited,India,NSE,Common Stock,Twelve Data,AMIORG
AMIORG.BL,AMI ORGANICS LIMITED,India,NSE,Common Stock,Twelve Data,AMIORG.BL
AMJLAND,AMJ Land Holdings Ltd.,India,NSE,Common Stock,Twelve Data,AMJLAND
AMNPLST,Amines & Plasticizers Ltd.,India,NSE,Common Stock,Twelve Data,AMNPLST
AMRUTANJAN,Amrutanjan Health Care Ltd.,India,NSE,Common Stock,Twelve Data,AMRUTANJAN
ANANDRATHI,Anand Rathi Wealth Ltd.,India,NSE,Common Stock,Twelve Data,ANANDRATHI
ANANTAM.IV,ANANTAM.IV,India,NSE,Common Stock,Twelve Data,ANANTAM.IV
ANANTRAJ,Anant Raj Ltd.,India,NSE,Common Stock,Twelve Data,ANANTRAJ
ANDHRACEMT,Andhra Cements Limited,India,NSE,Common Stock,Twelve Data,ANDHRACEMT
ANDHRAPAP,Andhra Paper Ltd.,India,NSE,Common Stock,Twelve Data,ANDHRAPAP
ANDHRSUGAR,Andhra Sugars Ltd.,India,NSE,Common Stock,Twelve Data,ANDHRSUGAR
ANGELONE,Angel One Ltd.,India,NSE,Common Stock,Twelve Data,ANGELONE
ANIKINDS,Anik Industries Ltd.,India,NSE,Common Stock,Twelve Data,ANIKINDS
ANKITMETAL,Ankit Metal & Power Ltd.,India,NSE,Common Stock,Twelve Data,ANKITMETAL
ANLON.SM,ANLON TECH SOL LTD,India,NSE,Common Stock,Twelve Data,ANLON.SM
ANMOL,Anmol India Ltd.,India,NSE,Common Stock,Twelve Data,ANMOL
ANNAPURNA.SM,Annapurna Swadisht Ltd.,India,NSE,Common Stock,Twelve Data,ANNAPURNA.SM
ANONDITA.SM,ANONDITA.SM,India,NSE,Common Stock,Twelve Data,ANONDITA.SM
ANSALAPI,Ansal Properties & Infrastructure Ltd.,India,NSE,Common Stock,Twelve Data,ANSALAPI
ANTELOPUS,ANTELOPUS,India,NSE,Common Stock,Twelve Data,ANTELOPUS
ANTGRAPHIC,Antarctica Ltd.,India,NSE,Common Stock,Twelve Data,ANTGRAPHIC
ANTHEM,Anthem Biosciences Limited,India,NSE,Common Stock,Twelve Data,ANTHEM
ANUHPHR,Anuh Pharma Ltd.,India,NSE,Common Stock,Twelve Data,ANUHPHR
